avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,last_evaluation_missing,underperformer,unhappy,overachiever,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
135,0.0,0.546112340158,2,0.0,0.352472689974,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,0.0,0.672788830088,3,0.0,0.737598859004,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
135,0.0,0.7207149893189999,3,0.0,0.701572770874,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
151,0.0,0.962550073578,3,0.0,0.567813476229,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
154,0.0,0.592417684697,2,0.0,0.379845202333,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
182,1.0,0.8201430563869999,5,0.0,0.619430603918,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133,0.0,0.8051069955969999,7,0.0,0.324087387188,1,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
136,0.0,0.0,2,0.0,0.450594101088,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
241,1.0,0.0,5,0.0,0.628704501497,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
158,0.0,0.472316269515,3,0.0,0.567095213842,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
271,0.0,0.8919159214929999,5,0.0,0.179431848242,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
286,0.0,0.0,3,0.0,0.73342122013,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
239,0.0,0.517851916517,3,0.0,0.587200240694,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
219,0.0,0.635865603911,3,0.0,0.6830580559010001,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
223,0.0,0.9120048510430001,4,0.0,0.75769913022,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
258,0.0,0.8431693027349999,6,0.0,0.111695916686,1,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
155,0.0,0.5375567151780001,2,0.0,0.479737773516,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
243,1.0,0.0,5,0.0,0.676853895793,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
142,0.0,0.630600496568,3,0.0,0.964198428443,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
206,0.0,0.940265964744,4,0.0,0.598758264896,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
265,0.0,0.461251048129,3,0.0,0.722305386323,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
244,0.0,0.7022167255149999,4,0.0,0.631517998018,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209,1.0,0.579715425945,6,0.0,0.24577206495200002,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,1.0,0.792976978483,3,0.0,0.716894733382,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
259,0.0,0.45501188968500006,4,0.0,0.85778537303,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
207,0.0,0.947472114269,3,0.0,0.678574425987,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
143,0.0,0.6157328023449999,4,0.0,0.685025903109,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
260,0.0,0.896206449433,5,0.0,0.54855544289,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
111,0.0,0.753977015988,5,1.0,0.9212076772059999,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
206,0.0,0.0,5,0.0,0.6825282510590001,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
254,0.0,0.94793375245,5,0.0,0.8942602492649999,1,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
247,0.0,0.777307950308,6,0.0,0.0557162533705,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
154,0.0,0.759499602923,4,0.0,0.482573933311,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
229,0.0,0.8699886819529999,4,0.0,0.77336367691,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
208,1.0,0.935361841594,6,0.0,0.238566733369,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
139,0.0,0.873231994735,6,0.0,0.395484956788,1,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
211,0.0,0.475489709735,3,0.0,0.7494904960430001,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
146,0.0,0.617341831603,6,0.0,0.649973627456,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
295,0.0,0.814165888934,6,0.0,0.13775609036699998,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
245,0.0,0.579337275742,4,0.0,0.716859809811,0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
176,1.0,0.488038219421,4,0.0,0.186133015808,0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
200,0.0,0.0,5,0.0,0.776309607702,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
270,0.0,0.8637768581119999,5,0.0,0.830065360911,0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
182,0.0,0.79602753602,6,0.0,0.203696971345,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
179,0.0,0.430291935231,4,0.0,0.584044715367,0,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
232,0.0,0.870610707715,5,0.0,0.188022896567,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
279,0.0,0.892096337507,3,0.0,0.8295994166130001,0,6.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
249,0.0,0.983261436392,4,0.0,0.809117068488,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
104,0.0,0.579999024824,6,0.0,0.48733999100599995,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
123,1.0,0.549072831192,2,0.0,0.558358962009,0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
170,0.0,0.741402488399,2,0.0,0.650993962077,0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
164,0.0,0.826753721532,2,0.0,0.512092476298,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
253,0.0,0.668078061427,4,0.0,0.9779235242030001,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
275,0.0,0.453597104565,3,0.0,0.639775077223,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
237,0.0,0.750247189792,5,1.0,0.598285089034,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
161,0.0,0.0,4,0.0,0.829371258528,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
172,0.0,0.878184854383,4,0.0,0.520042998838,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
243,0.0,1.0,4,0.0,0.738471738891,1,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
244,0.0,0.9307084020799999,6,0.0,0.12559302507,1,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129,0.0,0.528488626175,2,0.0,0.435509304471,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
146,0.0,0.844096780053,4,0.0,0.596431620187,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
239,0.0,0.511802192211,3,0.0,0.550338025062,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
147,0.0,0.5620451418419999,4,0.0,0.577849393826,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
234,0.0,0.9041553054160001,4,0.0,0.812239386346,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
234,0.0,0.5631151164239999,3,0.0,0.517688411177,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,1.0,0.5901799649,3,0.0,0.7011881791600001,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
185,0.0,0.728214334048,3,0.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
210,1.0,0.452764419377,5,0.0,0.526951793293,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
218,0.0,0.457268206284,6,0.0,0.160569973579,0,6.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
253,0.0,0.985579517658,4,0.0,1.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
185,0.0,0.853792445738,3,0.0,0.721948433512,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204,0.0,0.7402627320020001,3,0.0,0.6362130508380001,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
228,0.0,0.912153990529,3,0.0,0.664321062585,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
217,0.0,0.640018748733,4,0.0,0.925446403566,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
201,0.0,0.8790387746420001,2,0.0,0.866088035906,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157,0.0,0.958484426162,4,0.0,0.7064031828630001,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
185,0.0,0.9747510651350001,3,0.0,0.538834861588,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
217,1.0,0.45625515836099995,3,0.0,0.9104836038590001,0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
144,0.0,0.945611837421,4,0.0,0.485274693349,0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280,0.0,0.716676906094,4,0.0,0.228155370707,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
239,0.0,0.82914499155,5,0.0,0.724458990742,0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
252,0.0,0.7552254507330001,4,0.0,0.6553882367539999,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
214,0.0,0.563866309748,4,0.0,0.973961232587,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
178,1.0,0.0,6,0.0,0.226611115346,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
238,0.0,0.77260573854,3,0.0,0.577099194111,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
200,0.0,0.802686390106,4,0.0,0.607391321365,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
264,0.0,0.960252209878,4,0.0,0.879819952937,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
178,0.0,0.6944456885860001,4,0.0,0.8389675208699999,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
209,0.0,0.0,3,0.0,0.975844035807,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
157,0.0,0.7728953933630001,3,0.0,0.738886144407,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
263,0.0,0.617731924568,5,0.0,0.7738454129600001,0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
140,0.0,0.911997594607,3,0.0,0.551842046161,0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
249,0.0,0.7311274562569999,4,0.0,0.492926282821,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
258,0.0,0.784478370377,4,0.0,0.6883920249250001,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
310,0.0,0.954884847101,6,0.0,0.0668549962385,1,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
158,0.0,0.551961880137,5,0.0,0.928772394235,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224,0.0,0.625711789363,5,0.0,0.613895291403,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
272,0.0,0.9085275280089999,6,0.0,0.15414465440199998,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
209,1.0,0.62952603997,5,0.0,0.5991653561300001,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
200,0.0,0.898281559158,4,0.0,0.936504585027,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
186,0.0,0.0,2,0.0,0.8293271193619999,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
181,0.0,0.0,4,0.0,0.8866104745960001,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
184,0.0,0.993731378708,4,0.0,0.859918254037,0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
225,0.0,0.950118774111,4,0.0,0.533838978956,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
157,0.0,0.943741064056,4,0.0,0.7535814071629999,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
140,0.0,0.55280036985,2,0.0,0.38608535897299995,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
244,0.0,0.8660223164669999,6,0.0,0.09136006636630001,1,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
114,0.0,0.494786250427,3,0.0,0.632426197308,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
185,0.0,0.7844397707449999,4,0.0,0.943974150479,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
255,0.0,0.649058398898,4,0.0,0.562647058006,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
307,0.0,0.896617138067,7,0.0,0.154278825094,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
129,0.0,0.5082822247100001,2,0.0,0.48522277383,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
169,0.0,0.0,4,0.0,0.653308702149,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
170,0.0,0.677548446185,2,0.0,0.457649857861,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
219,0.0,0.9164859997920001,4,0.0,0.785478671982,0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
142,0.0,0.400059732175,2,0.0,0.369309432172,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
172,0.0,0.90365965464,3,0.0,0.585821623917,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
152,0.0,0.772817976712,5,0.0,0.926355509393,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
195,0.0,0.480795023088,5,0.0,0.8845804807590001,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
214,1.0,0.353039623401,6,0.0,0.958111005572,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
238,0.0,0.9007316179070001,5,0.0,0.284437486127,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
198,0.0,0.739867070337,5,0.0,0.877857848775,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,0.0,0.6602549060980001,5,0.0,0.935783381972,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
155,0.0,0.46856166389700005,2,0.0,0.350525732042,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
296,0.0,0.936785331947,6,0.0,0.14572196564099998,1,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
215,0.0,0.46853648291,5,0.0,0.933923254372,0,7.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
141,0.0,0.0,2,0.0,0.44275490626999997,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
217,0.0,0.846072658671,4,0.0,0.23099303144900002,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,0.0,0.5277133202350001,4,0.0,0.548894550322,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
238,0.0,0.559073680522,5,0.0,0.9029474728419999,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
157,0.0,0.600349263852,3,0.0,0.637401331361,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
146,0.0,0.543701235036,2,0.0,0.375749440647,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
141,0.0,0.537865783575,3,0.0,0.6108413396869999,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
211,0.0,0.596521241458,4,0.0,0.7784105634890001,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
114,0.0,0.822474426896,2,0.0,0.39407561293000004,0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
256,0.0,0.0,3,0.0,0.672225247807,0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
259,1.0,0.725544708504,3,0.0,0.204227991182,0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
172,0.0,0.9612485918320001,5,0.0,0.779423181777,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
301,0.0,0.556134328842,3,0.0,0.240335570186,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
280,0.0,0.805056778349,5,0.0,0.186951813354,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
179,0.0,0.36394802066699994,2,1.0,0.6619439159220001,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
102,0.0,0.497103398913,2,0.0,0.68291365522,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
202,0.0,0.5626991021850001,3,0.0,0.67821622595,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
269,0.0,0.758811583681,5,0.0,0.6414132572969999,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
214,0.0,0.766274861035,3,0.0,0.8238878542010001,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
139,0.0,0.5339639768509999,2,0.0,0.385362810967,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
170,0.0,0.0,5,0.0,0.795548105702,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
157,1.0,0.704938906349,5,0.0,0.9153821404070001,0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
143,0.0,0.43871370762100004,3,0.0,0.311056827619,0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
147,0.0,0.494166400797,2,0.0,0.480486599991,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
149,0.0,0.917584332378,3,0.0,0.764873322509,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
224,0.0,0.499063611663,7,0.0,0.29127984169599996,1,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251,0.0,0.0,3,0.0,0.889265989624,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
172,0.0,0.528829638772,4,0.0,0.589944396902,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
220,0.0,0.760240492825,6,0.0,0.198432501547,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
153,0.0,0.410470832398,2,0.0,0.374499626294,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
271,0.0,0.642050249998,3,0.0,0.418694234574,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
282,1.0,0.461335436424,4,0.0,0.239906570021,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
149,0.0,0.730901653599,5,0.0,0.7562960453479999,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
262,0.0,0.8036929572750001,6,0.0,0.147912420509,1,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
284,0.0,0.6408992465910001,5,0.0,0.253721319176,0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
133,1.0,0.859111454958,3,0.0,0.541909259039,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
211,0.0,1.0,4,1.0,1.0,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
129,0.0,0.520365446233,2,0.0,0.38316692230300003,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
107,1.0,0.47122201725199997,6,0.0,0.639678439715,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
168,0.0,0.551148822266,3,0.0,0.715915164656,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
277,0.0,0.6792291502050001,5,0.0,0.08927221991539999,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
154,0.0,0.0,2,0.0,0.39137032764799995,1,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
150,0.0,0.521650414643,2,0.0,0.45979723421999996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
148,0.0,0.0,4,0.0,0.7152074830390001,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
246,0.0,0.8507894106180001,6,0.0,0.0784157757047,1,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
194,0.0,0.0,3,0.0,0.8069468773559999,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
205,0.0,0.696327934684,6,0.0,0.32258428225,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
130,0.0,0.555919606693,2,0.0,0.47917338058799996,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
180,0.0,0.454104139046,2,0.0,0.9004314121250001,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261,0.0,0.7876771670139999,4,0.0,0.744399455206,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
186,0.0,0.5887397645870001,5,0.0,0.860325233847,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
195,0.0,0.546363913732,3,0.0,0.950093048044,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
177,0.0,0.868877345275,3,0.0,1.0,0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,0.0,0.876925526799,5,0.0,0.949961040714,0,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
245,1.0,0.8609533770710001,2,1.0,0.655320604321,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
158,0.0,0.481851197927,2,0.0,0.402154912603,1,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
134,0.0,0.530771087599,5,1.0,0.309043893171,0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
245,0.0,0.483690458653,4,0.0,0.800799596255,0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
183,0.0,0.652948012706,3,0.0,0.555719462939,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
213,0.0,0.557444282439,3,0.0,0.159644620678,0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
196,0.0,0.7711421485590001,4,0.0,0.712967851006,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
157,0.0,0.49767015049400004,2,0.0,0.42843087160800003,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,1.0,0.0,3,0.0,0.893623668284,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
229,1.0,0.561310340151,3,0.0,0.37148601711199997,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138,0.0,0.47527128680299996,2,0.0,0.348459197442,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
204,0.0,0.7731316760979999,2,0.0,0.598214698866,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
163,0.0,0.700579441262,4,1.0,0.55023972328,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
244,0.0,0.919524469521,5,0.0,0.701671574396,1,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
173,0.0,0.791814928,3,0.0,0.351736864799,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
145,0.0,0.614730134611,5,0.0,0.396771322144,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
231,0.0,0.5565626646440001,4,0.0,0.936664454323,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
221,0.0,0.723930613117,4,0.0,0.787624824613,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
259,0.0,0.0,4,0.0,0.986237640138,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
222,0.0,0.8707052450020001,6,0.0,0.23179515786999996,0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152,0.0,0.9495907614799999,3,0.0,0.880315527756,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
